,beds,baths,size,zip_code,price
1163,3,1.0,1200.0,98168,8.333333333333334
1164,2,2.0,1225.0,98115,8.16326530612245
1165,2,2.0,1081.0,98144,9.250693802035153
1166,3,2.0,1380.0,98125,7.246376811594203
1167,2,1.0,1200.0,98103,8.333333333333334
1168,2,2.0,1620.0,98103,6.172839506172839
1169,3,2.0,2950.0,98199,3.389830508474576
1170,1,1.0,513.0,98121,19.49317738791423
1171,4,2.0,2100.0,98116,4.761904761904762
1172,3,2.0,1705.0,98177,5.865102639296188
1173,4,4.5,3610.0,98112,2.770083102493075
1174,3,3.5,1800.0,98103,5.555555555555555
1175,3,1.0,2130.0,98117,4.694835680751174
1176,2,2.0,1367.0,98121,7.315288953913679
1177,3,2.5,1730.0,98125,5.780346820809249
1178,4,3.5,4194.0,98112,2.384358607534573
1179,9,9.0,3780.0,98119,2.6455026455026456
1180,2,2.0,1778.0,98112,5.62429696287964
1181,3,3.0,1410.0,98107,7.092198581560283
1182,2,2.0,1088.0,98133,9.191176470588236
1183,4,1.0,1340.0,98117,7.462686567164179
1184,5,1.0,2380.0,98136,4.201680672268908
1185,3,4.5,2140.0,98109,4.672897196261682
1186,3,2.0,2080.0,98178,4.8076923076923075
1187,2,1.0,1410.0,98118,7.092198581560283
1188,1,1.0,571.0,98121,17.513134851138354
1189,4,2.5,2340.0,98106,4.273504273504273
1190,5,4.5,5210.0,98122,1.9193857965451055
1191,1,1.0,733.0,98121,13.642564802182811
1192,2,1.5,1060.0,98118,9.433962264150944
1193,2,2.5,996.0,98122,10.040160642570282
1194,4,2.0,1850.0,98105,5.405405405405405
1195,1,1.0,690.0,98117,14.492753623188406
1196,4,2.0,2260.0,98107,4.424778761061947
1197,4,3.5,3190.0,98107,3.134796238244514
1198,3,2.5,1846.0,98199,5.417118093174431
1199,3,2.0,1700.0,98118,5.882352941176471
1200,4,2.0,2240.0,98126,4.464285714285714
1201,4,2.0,1660.0,98103,6.024096385542169
1202,2,3.0,1780.0,98133,5.617977528089888
1203,4,3.5,2270.0,98146,4.405286343612334
1204,1,1.0,603.0,98121,16.58374792703151
1205,3,3.5,2024.0,98107,4.940711462450593
1206,2,2.5,1103.0,98107,9.066183136899365
1207,3,1.0,1460.0,98115,6.8493150684931505
1208,6,7.0,4260.0,98119,2.347417840375587
1209,3,2.5,1660.0,98122,6.024096385542169
1210,3,1.5,1350.0,98107,7.407407407407407
1211,4,3.0,2949.0,98103,3.39097999321804
1212,3,2.5,1718.0,98117,5.820721769499418
1213,2,1.0,1370.0,98119,7.299270072992701
1214,4,2.5,1822.0,98199,5.48847420417124
1215,2,1.0,800.0,98103,12.5
1216,1,1.0,718.0,98119,13.927576601671309
1217,2,2.0,909.0,98103,11.001100110011
1218,2,1.0,903.0,98146,11.074197120708748
1219,2,2.0,1297.0,98109,7.710100231303007
1220,3,2.0,2140.0,98133,4.672897196261682
1221,4,5.0,2970.0,98125,3.367003367003367
1222,2,2.0,900.0,98122,11.11111111111111
1223,2,2.0,2600.0,98122,3.8461538461538463
1224,2,1.0,1180.0,98106,8.474576271186441
1225,1,1.0,564.0,98103,17.73049645390071
1226,4,2.0,1700.0,98125,5.882352941176471
1227,3,3.0,1524.0,98122,6.561679790026247
1228,3,3.0,1410.0,98103,7.092198581560283
1229,1,1.0,831.0,98136,12.033694344163658
1230,5,3.0,3060.0,98118,3.2679738562091503
1231,2,2.0,1213.0,98117,8.244023083264633
1232,4,2.0,2352.0,98107,4.2517006802721085
1233,1,1.0,534.0,98178,18.726591760299627
1234,2,1.0,724.0,98102,13.812154696132596
1235,4,3.5,2304.0,98103,4.340277777777778
1236,3,1.0,1450.0,98115,6.896551724137931
1237,2,1.0,980.0,98168,10.204081632653061
1238,2,1.5,1550.0,98112,6.451612903225806
1239,1,1.0,704.0,98144,14.204545454545455
1240,1,1.5,1425.0,98102,7.017543859649122
1241,1,1.0,794.0,98101,12.594458438287154
1242,5,3.5,4060.0,98116,2.4630541871921183
1243,2,2.0,979.0,98199,10.21450459652707
1244,4,2.0,1830.0,98136,5.46448087431694
1245,2,1.0,1260.0,98133,7.936507936507937
1246,2,1.0,1027.0,98115,9.737098344693282
1247,5,2.0,3210.0,98115,3.115264797507788
1248,2,1.0,968.0,98115,10.330578512396695
1249,3,2.0,1049.0,98112,9.532888465204957
1250,2,1.5,1054.0,98109,9.487666034155598
1251,2,2.0,1586.0,98101,6.305170239596469
1252,4,2.0,1760.0,98115,5.681818181818182
1253,2,1.0,860.0,98178,11.627906976744185
1254,4,2.5,1560.0,98144,6.410256410256411
1255,4,3.0,3110.0,98119,3.215434083601286
1256,3,2.0,1440.0,98115,6.944444444444445
1257,3,2.0,1500.0,98136,6.666666666666667
1258,3,1.5,2160.0,98117,4.62962962962963
1259,4,5.5,3100.0,98125,3.225806451612903
1260,1,1.0,522.0,98107,19.157088122605366
1261,3,2.0,1560.0,98117,6.410256410256411
1262,3,3.0,3400.0,98136,2.9411764705882355
1263,2,2.0,1761.0,98115,5.6785917092561045
1264,2,1.5,1076.0,98125,9.293680297397769
1265,2,2.0,1217.0,98199,8.216926869350862
1266,3,3.5,1450.0,98126,6.896551724137931
1267,2,1.0,1000.0,98112,10.0
1268,2,2.5,1124.0,98115,8.896797153024911
1269,4,3.5,3070.0,98144,3.257328990228013
1270,1,1.0,480.0,98109,20.833333333333332
1271,3,2.0,1860.0,98105,5.376344086021505
1272,2,1.0,740.0,98126,13.513513513513514
1273,3,2.0,1440.0,98133,6.944444444444445
1274,1,1.0,758.0,98103,13.192612137203167
1275,3,1.0,1340.0,98117,7.462686567164179
1276,3,3.0,1700.0,98136,5.882352941176471
1277,4,3.5,2950.0,98105,3.389830508474576
1278,1,1.0,616.0,98102,16.233766233766232
1279,3,2.5,4240.0,98116,2.358490566037736
1280,4,3.5,3495.0,98144,2.8612303290414878
1281,3,3.0,2560.0,98112,3.90625
1282,3,3.0,2040.0,98117,4.901960784313726
1283,3,1.0,890.0,98126,11.235955056179776
1284,3,1.5,1730.0,98115,5.780346820809249
1285,1,1.0,816.0,98109,12.254901960784315
1286,4,2.0,2400.0,98177,4.166666666666667
1287,3,2.5,1270.0,98144,7.874015748031496
1288,4,3.0,1830.0,98107,5.46448087431694
1289,3,2.5,2470.0,98126,4.048582995951417
1290,4,4.0,2300.0,98115,4.3478260869565215
1291,4,2.5,1600.0,98105,6.25
1292,1,1.0,510.0,98104,19.607843137254903
1293,2,2.0,1387.0,98116,7.209805335255948
1294,3,2.5,2230.0,98178,4.484304932735426
1295,1,1.0,956.0,98104,10.460251046025105
1296,3,3.0,1872.0,98107,5.3418803418803416
1297,4,5.0,2030.0,98106,4.926108374384237
1298,4,2.0,1980.0,98136,5.05050505050505
1299,3,3.0,1180.0,98116,8.474576271186441
1300,4,2.5,2630.0,98122,3.802281368821293
1301,4,2.0,2010.0,98115,4.975124378109452
1302,4,3.5,3487.0,98136,2.8677946659019216
1303,4,2.0,2570.0,98112,3.8910505836575875
1304,2,2.0,1440.0,98168,6.944444444444445
1305,2,2.0,1131.0,98103,8.841732979664014
1306,2,1.0,1440.0,98133,6.944444444444445
1307,3,3.5,2010.0,98117,4.975124378109452
1308,2,3.0,1073.0,98133,9.319664492078285
1309,4,3.5,3300.0,98125,3.0303030303030303
1310,4,2.0,3040.0,98199,3.289473684210526
1311,4,2.5,2500.0,98146,4.0
1312,4,1.0,1810.0,98126,5.524861878453039
1313,2,2.0,1878.0,98119,5.324813631522897
1314,3,2.0,1411.0,98104,7.087172218284905
1315,3,1.0,3960.0,98118,2.525252525252525
1316,3,1.0,1000.0,98136,10.0
1317,5,2.0,2300.0,98105,4.3478260869565215
1318,2,2.5,890.0,98146,11.235955056179776
1319,5,3.0,2820.0,98117,3.5460992907801416
1320,3,1.0,1620.0,98118,6.172839506172839
1321,3,2.0,1470.0,98136,6.802721088435374
1322,2,2.5,1088.0,98133,9.191176470588236
1323,5,2.0,2160.0,98106,4.62962962962963
1324,3,3.5,3105.0,98112,3.2206119162640903
1325,2,2.0,1200.0,98122,8.333333333333334
1326,2,2.0,1240.0,98117,8.064516129032258
1327,3,2.5,1550.0,98122,6.451612903225806
1328,7,4.0,2300.0,98122,4.3478260869565215
1329,4,3.0,2466.0,98115,4.0551500405515
1330,2,2.0,1817.0,98102,5.5035773252614195
1331,4,3.0,1500.0,98122,6.666666666666667
1332,4,2.0,2380.0,98144,4.201680672268908
1333,2,2.0,1524.0,98108,6.561679790026247
1334,3,2.5,1370.0,98117,7.299270072992701
1335,3,2.0,1449.0,98107,6.901311249137336
1336,2,2.0,1140.0,98103,8.771929824561404
1337,3,2.5,1010.0,98118,9.900990099009901
1338,9,5.0,3014.0,98178,3.3178500331785004
1339,3,3.5,1450.0,98118,6.896551724137931
1340,2,2.0,1248.0,98122,8.012820512820513
1341,4,2.0,2600.0,98117,3.8461538461538463
1342,3,2.0,1328.0,98103,7.530120481927711
1343,1,1.0,614.0,98109,16.286644951140065
1344,4,3.0,2481.0,98115,4.030632809351068
1345,4,1.0,1420.0,98178,7.042253521126761
1346,4,3.0,2040.0,98117,4.901960784313726
1347,3,3.0,1390.0,98126,7.194244604316546
1348,2,3.0,920.0,98107,10.869565217391305
1349,4,3.5,1835.0,98103,5.449591280653951
1350,4,2.0,1840.0,98103,5.434782608695652
1351,3,2.5,3020.0,98177,3.3112582781456954
1352,3,2.0,2520.0,98115,3.9682539682539684
1353,4,5.0,2240.0,98108,4.464285714285714
1354,3,3.5,1644.0,98112,6.082725060827251
1355,3,2.5,1880.0,98106,5.319148936170213
1356,2,2.0,995.0,98144,10.050251256281408
1357,1,1.0,568.0,98104,17.6056338028169
1358,2,3.0,1226.0,98144,8.156606851549755
1359,2,1.0,730.0,98105,13.698630136986301
1360,4,2.0,1500.0,98133,6.666666666666667
1361,3,2.0,2080.0,98108,4.8076923076923075
1362,3,3.0,1425.0,98177,7.017543859649122
1363,4,2.5,3840.0,98177,2.6041666666666665
1364,4,3.0,2074.0,98126,4.821600771456123
1365,5,3.0,3556.0,98115,2.81214848143982
1366,1,1.0,1100.0,98107,9.090909090909092
1367,2,1.0,730.0,98106,13.698630136986301
1368,4,2.0,1170.0,98178,8.547008547008547
1369,4,3.0,2240.0,98118,4.464285714285714
1370,4,2.0,1750.0,98115,5.714285714285714
1371,2,2.0,1695.0,98126,5.899705014749262
1372,5,3.0,2480.0,98117,4.032258064516129
1373,4,2.5,1420.0,98103,7.042253521126761
1374,2,1.0,990.0,98133,10.1010101010101
1375,2,1.0,1520.0,98117,6.578947368421052
1376,5,2.0,2100.0,98108,4.761904761904762
1377,3,3.0,1740.0,98136,5.747126436781609
1378,2,2.0,1760.0,98108,5.681818181818182
1379,2,2.0,1021.0,98101,9.79431929480901
1380,4,3.5,3018.0,98103,3.313452617627568
1381,2,1.5,1024.0,98115,9.765625
1382,1,1.0,945.0,98109,10.582010582010582
1383,2,1.0,2380.0,98108,4.201680672268908
1384,5,5.0,3810.0,98177,2.6246719160104988
1385,2,2.5,1048.0,98112,9.541984732824428
1386,3,1.5,1610.0,98122,6.211180124223603
1387,1,1.0,701.0,98115,14.265335235378032
1388,4,2.5,2213.0,98107,4.518752824220515
1389,2,2.0,1071.0,98119,9.337068160597573
1390,2,1.0,850.0,98107,11.764705882352942
1391,3,3.0,1280.0,98103,7.8125
1392,3,1.0,980.0,98119,10.204081632653061
1393,4,3.5,3840.0,98118,2.6041666666666665
1394,2,2.0,1006.0,98112,9.940357852882704
1395,4,2.0,1450.0,98109,6.896551724137931
1396,4,2.0,2140.0,98136,4.672897196261682
1397,4,3.0,2480.0,98103,4.032258064516129
1398,5,2.0,2420.0,98117,4.132231404958677
1399,3,4.5,1760.0,98109,5.681818181818182
1400,2,2.0,1170.0,98144,8.547008547008547
1401,3,2.0,1730.0,98125,5.780346820809249
1402,1,1.0,376.0,98199,26.595744680851062
1403,1,1.0,636.0,98102,15.723270440251572
1404,3,2.0,1940.0,98107,5.154639175257732
1405,4,2.5,3400.0,98112,2.9411764705882355
1406,3,2.0,1360.0,98125,7.352941176470588
1407,2,2.0,875.0,98116,11.428571428571429
1408,6,2.0,2230.0,98118,4.484304932735426
1409,5,2.0,4190.0,98119,2.386634844868735
1410,3,2.5,2220.0,98117,4.504504504504505
1411,2,1.0,830.0,98117,12.048192771084338
1412,3,2.5,2090.0,98108,4.784688995215311
1413,3,1.0,1210.0,98119,8.264462809917354
1414,2,1.0,691.0,98102,14.47178002894356
1415,3,2.5,1820.0,98118,5.4945054945054945
1416,4,2.5,3105.0,98115,3.2206119162640903
1417,4,2.0,1680.0,98178,5.9523809523809526
1418,3,2.0,2495.0,98105,4.008016032064128
1419,5,3.0,2450.0,98144,4.081632653061225
1420,4,2.0,2787.0,98122,3.588087549336204
1421,5,3.5,3310.0,98102,3.0211480362537766
1422,2,2.0,1699.0,98109,5.885815185403178
1423,5,4.0,3180.0,98105,3.1446540880503147
1424,5,2.5,3350.0,98126,2.985074626865672
1425,2,2.0,1365.0,98122,7.326007326007326
1426,3,3.0,1660.0,98117,6.024096385542169
1427,3,1.5,1880.0,98118,5.319148936170213
1428,1,1.0,580.0,98102,17.24137931034483
1429,3,2.0,1270.0,98146,7.874015748031496
1430,3,1.0,860.0,98125,11.627906976744185
1431,1,1.0,580.0,98122,17.24137931034483
1432,3,3.5,1840.0,98117,5.434782608695652
1433,1,1.0,615.0,98199,16.260162601626018
1434,5,3.0,2140.0,98125,4.672897196261682
1435,2,2.0,1437.0,98122,6.958942240779401
1436,2,1.5,1390.0,98107,7.194244604316546
1437,2,1.5,870.0,98115,11.494252873563218
1438,5,4.5,2840.0,98112,3.5211267605633805
1439,3,2.0,2260.0,98107,4.424778761061947
1440,2,2.0,886.0,98116,11.286681715575622
1441,1,1.0,505.0,98102,19.801980198019802
1442,2,1.0,1048.0,98121,9.541984732824428
1443,4,2.0,1800.0,98117,5.555555555555555
1444,2,2.0,1390.0,98116,7.194244604316546
1445,3,2.5,2600.0,98136,3.8461538461538463
1446,4,2.0,2640.0,98168,3.787878787878788
1447,2,1.5,1020.0,98102,9.803921568627452
1448,3,3.0,2630.0,98115,3.802281368821293
1449,4,3.5,2910.0,98144,3.4364261168384878
1450,3,2.0,1580.0,98116,6.329113924050633
1451,2,1.0,885.0,98105,11.299435028248588
1452,3,2.0,2100.0,98116,4.761904761904762
1453,4,2.0,2010.0,98105,4.975124378109452
1454,4,2.0,1480.0,98126,6.756756756756757
1455,3,2.0,1560.0,98117,6.410256410256411
1456,1,1.0,889.0,98121,11.24859392575928
1457,1,1.0,664.0,98102,15.060240963855422
1458,2,2.0,804.0,98107,12.437810945273633
1459,4,2.0,2080.0,98105,4.8076923076923075
1460,2,1.0,910.0,98117,10.989010989010989
1461,3,2.5,1620.0,98106,6.172839506172839
1462,3,3.5,1970.0,98105,5.0761421319796955
1463,3,2.0,1720.0,98116,5.813953488372093
1464,4,2.0,1545.0,98103,6.472491909385114
1465,3,2.5,1710.0,98115,5.847953216374269
1466,1,2.0,1141.0,98122,8.76424189307625
1467,2,3.0,1276.0,98106,7.836990595611285
1468,2,1.5,1978.0,98118,5.055611729019211
1469,2,1.0,1060.0,98125,9.433962264150944
1470,5,3.5,3220.0,98103,3.1055900621118013
1471,4,2.0,1170.0,98168,8.547008547008547
1472,3,2.0,1770.0,98118,5.649717514124294
1473,2,2.0,1420.0,98107,7.042253521126761
1474,4,2.5,2980.0,98125,3.3557046979865772
1475,4,1.5,1630.0,98133,6.134969325153374
1476,1,1.0,743.0,98102,13.458950201884253
1477,2,1.0,680.0,98125,14.705882352941176
1478,2,1.0,900.0,98168,11.11111111111111
1479,1,1.0,635.0,98121,15.748031496062993
1480,5,3.5,3400.0,98109,2.9411764705882355
1481,3,2.0,1300.0,98103,7.6923076923076925
1482,2,2.0,1094.0,98122,9.140767824497258
1483,3,2.5,1763.0,98117,5.672149744753262
1484,2,1.0,940.0,98118,10.638297872340425
1485,3,2.5,1820.0,98103,5.4945054945054945
1486,1,1.0,650.0,98121,15.384615384615385
1487,2,2.0,1200.0,98122,8.333333333333334
1488,3,2.0,1939.0,98109,5.157297576070139
1489,4,2.0,1780.0,98117,5.617977528089888
1490,3,2.0,2370.0,98119,4.219409282700422
1491,2,2.5,1411.0,98117,7.087172218284905
1492,2,1.0,512.0,98103,19.53125
1493,4,2.5,2360.0,98199,4.237288135593221
1494,3,2.0,2630.0,98117,3.802281368821293
1495,5,3.0,2700.0,98119,3.7037037037037037
1496,1,1.0,605.0,98103,16.52892561983471
1497,2,1.0,767.0,98136,13.03780964797914
1498,2,1.0,1015.0,98102,9.852216748768473
1499,2,2.0,1245.0,98168,8.032128514056225
1500,1,1.0,513.0,98121,19.49317738791423
1501,1,1.0,780.0,98106,12.820512820512821
1502,4,3.0,2050.0,98136,4.878048780487805
1503,2,2.0,1060.0,98117,9.433962264150944
1504,2,2.0,950.0,98117,10.526315789473685
1505,3,1.5,1870.0,98168,5.347593582887701
1506,3,2.5,1060.0,98117,9.433962264150944
1507,3,2.5,1860.0,98103,5.376344086021505
1508,3,1.5,1420.0,98117,7.042253521126761
1509,3,1.0,1390.0,98144,7.194244604316546
1510,3,2.0,1096.0,98117,9.124087591240876
1511,3,1.0,1100.0,98106,9.090909090909092
1512,3,1.0,1010.0,98178,9.900990099009901
1513,3,3.5,1730.0,98117,5.780346820809249
1514,2,1.5,1480.0,98118,6.756756756756757
1515,3,2.0,1890.0,98106,5.291005291005291
1516,4,2.0,2500.0,98144,4.0
1517,4,3.5,2840.0,98108,3.5211267605633805
1518,3,2.0,1608.0,98103,6.218905472636816
1519,2,2.5,1701.0,98112,5.878894767783657
1520,1,1.0,376.0,98199,26.595744680851062
1521,1,2.0,1250.0,98116,8.0
1522,3,2.5,1790.0,98117,5.58659217877095
1523,4,2.0,1670.0,98106,5.9880239520958085
1524,3,2.0,1640.0,98136,6.097560975609756
1525,4,4.5,3228.0,98119,3.097893432465923
1526,4,2.0,1720.0,98118,5.813953488372093
1527,4,2.0,2060.0,98168,4.854368932038835
1528,3,2.0,1840.0,98115,5.434782608695652
1529,4,3.5,3180.0,98122,3.1446540880503147
1530,3,3.0,1760.0,98125,5.681818181818182
1531,2,1.0,1350.0,98115,7.407407407407407
1532,2,2.0,1403.0,98125,7.127583749109052
1533,3,2.0,1740.0,98199,5.747126436781609
1534,3,2.0,1490.0,98107,6.7114093959731544
1535,3,3.0,2380.0,98199,4.201680672268908
1536,1,1.0,815.0,98121,12.269938650306749
1537,4,3.5,2900.0,98125,3.4482758620689653
1538,5,3.0,2370.0,98118,4.219409282700422
1539,4,1.0,2470.0,98178,4.048582995951417
1540,4,1.0,1740.0,98119,5.747126436781609
1541,1,1.0,690.0,98133,14.492753623188406
1542,5,3.5,2610.0,98118,3.8314176245210727
1543,4,3.5,2015.0,98116,4.962779156327543
1544,5,3.5,3880.0,98112,2.577319587628866
1545,4,2.0,2280.0,98168,4.385964912280702
1546,4,3.0,2570.0,98105,3.8910505836575875
1547,5,2.0,2740.0,98103,3.6496350364963503
1548,2,2.0,1469.0,98115,6.807351940095303
1549,3,2.5,2860.0,98126,3.4965034965034967
1550,2,2.0,1479.0,98116,6.761325219743069
1551,5,4.5,3370.0,98117,2.9673590504451037
1552,3,1.0,1300.0,98109,7.6923076923076925
1553,2,1.0,780.0,98118,12.820512820512821
1554,5,6.0,6990.0,98103,1.4306151645207439
1555,2,2.5,867.0,98115,11.534025374855824
1556,2,2.0,1217.0,98199,8.216926869350862
1557,3,2.5,2120.0,98122,4.716981132075472
1558,2,2.0,1042.0,98101,9.596928982725528
1559,2,2.0,1163.0,98117,8.598452278589853
1560,3,3.5,1580.0,98144,6.329113924050633
1561,3,2.0,1740.0,98115,5.747126436781609
1562,4,3.0,1810.0,98116,5.524861878453039
1563,1,1.0,1186.0,98109,8.431703204047217
1564,3,1.0,1177.0,98126,8.496176720475786
1565,2,1.5,770.0,98116,12.987012987012987
1566,4,2.0,1870.0,98199,5.347593582887701
1567,1,1.0,696.0,98115,14.367816091954023
1568,3,2.5,1380.0,98126,7.246376811594203
1569,2,1.0,1650.0,98106,6.0606060606060606
1570,3,2.0,1640.0,98106,6.097560975609756
1571,3,3.5,1360.0,98103,7.352941176470588
1572,3,1.0,970.0,98177,10.309278350515465
1573,1,1.0,490.0,98104,20.408163265306122
1574,5,2.0,2180.0,98122,4.587155963302752
1575,4,3.5,2970.0,98103,3.367003367003367
1576,4,2.0,2340.0,98103,4.273504273504273
1577,3,3.0,1420.0,98115,7.042253521126761
1578,3,2.5,1520.0,98108,6.578947368421052
1579,2,2.0,1242.0,98122,8.051529790660226
1580,4,3.0,3410.0,98144,2.932551319648094
1581,4,1.0,1150.0,98118,8.695652173913043
1582,1,1.0,691.0,98115,14.47178002894356
1583,3,2.0,1170.0,98144,8.547008547008547
1584,3,2.0,1360.0,98125,7.352941176470588
1585,2,2.0,1200.0,98125,8.333333333333334
1586,4,2.0,2680.0,98177,3.7313432835820897
1587,2,1.0,670.0,98126,14.925373134328359
1588,1,1.0,545.0,98122,18.34862385321101
1589,3,3.5,1240.0,98116,8.064516129032258
1590,1,1.0,700.0,98109,14.285714285714286
1591,4,3.0,2940.0,98126,3.401360544217687
1592,2,2.0,1187.0,98115,8.424599831508003
1593,4,2.0,1488.0,98115,6.720430107526882
1594,3,1.0,970.0,98146,10.309278350515465
1595,3,2.5,1681.0,98126,5.94883997620464
1596,2,2.0,1144.0,98107,8.741258741258742
1597,4,3.5,2860.0,98199,3.4965034965034967
1598,1,1.0,773.0,98102,12.936610608020699
1599,3,2.5,3100.0,98112,3.225806451612903
1600,4,3.5,2400.0,98103,4.166666666666667
1601,3,2.5,2920.0,98133,3.4246575342465753
1602,2,1.0,876.0,98116,11.415525114155251
1603,5,3.0,3450.0,98109,2.898550724637681
1604,3,2.5,1330.0,98107,7.518796992481203
1605,4,3.5,2440.0,98125,4.098360655737705
1606,3,3.5,1580.0,98144,6.329113924050633
1607,3,2.0,2299.0,98199,4.349717268377556
1608,1,1.0,594.0,98103,16.835016835016834
1609,1,1.0,475.0,98121,21.05263157894737
1610,5,3.0,2360.0,98103,4.237288135593221
1611,4,3.0,1780.0,98117,5.617977528089888
1612,3,2.0,2250.0,98105,4.444444444444445
1613,2,2.0,1073.0,98133,9.319664492078285
1614,5,3.0,1900.0,98118,5.2631578947368425
1615,5,2.5,3090.0,98105,3.236245954692557
1616,5,6.5,6240.0,98115,1.6025641025641026
1617,1,1.0,573.0,98121,17.452006980802793
1618,2,1.0,770.0,98115,12.987012987012987
1619,1,1.0,820.0,98121,12.195121951219512
1620,3,2.0,1622.0,98125,6.165228113440198
1621,2,1.0,1210.0,98144,8.264462809917354
1622,3,1.5,1240.0,98117,8.064516129032258
1623,3,3.0,2080.0,98108,4.8076923076923075
1624,2,2.0,875.0,98116,11.428571428571429
1625,1,1.0,597.0,98109,16.75041876046901
1626,2,2.0,1370.0,98168,7.299270072992701
1627,4,2.0,2425.0,98105,4.123711340206185
1628,4,2.5,1760.0,98144,5.681818181818182
1629,2,2.5,994.0,98136,10.060362173038229
1630,1,1.0,515.0,98109,19.41747572815534
1631,3,3.5,1660.0,98144,6.024096385542169
1632,4,2.0,1730.0,98126,5.780346820809249
1633,5,3.0,1790.0,98125,5.58659217877095
1634,1,1.0,715.0,98109,13.986013986013987
1635,2,2.0,1470.0,98126,6.802721088435374
1636,3,2.0,2440.0,98103,4.098360655737705
1637,4,2.0,2880.0,98103,3.4722222222222223
1638,3,2.0,1678.0,98103,5.959475566150179
1639,3,2.0,1400.0,98117,7.142857142857143
1640,6,4.5,5200.0,98144,1.9230769230769231
1641,1,1.0,806.0,98102,12.40694789081886
1642,4,3.0,2311.0,98115,4.327131112072696
1643,3,1.5,1060.0,98178,9.433962264150944
1644,2,1.0,1150.0,98118,8.695652173913043
1645,5,3.0,2580.0,98109,3.875968992248062
1646,4,3.5,3240.0,98105,3.0864197530864197
1647,5,3.5,3710.0,98199,2.6954177897574123
1648,4,3.5,1632.0,98136,6.127450980392157
1649,6,7.0,4641.0,98112,2.154708037060978
1650,3,3.5,1846.0,98107,5.417118093174431
1651,2,2.0,1353.0,98115,7.390983000739098
1652,3,2.0,1240.0,98117,8.064516129032258
1653,2,1.0,1760.0,98126,5.681818181818182
1654,2,3.0,1290.0,98199,7.751937984496124
1655,1,1.5,1285.0,98121,7.782101167315175
1656,4,2.5,3707.0,98177,2.697599136768276
1657,3,2.0,1120.0,98106,8.928571428571429
1658,6,5.0,3300.0,98105,3.0303030303030303
1659,3,2.0,2160.0,98115,4.62962962962963
1660,2,1.0,1440.0,98146,6.944444444444445
1661,5,2.0,2567.0,98144,3.8955979742890534
1662,3,2.0,1960.0,98103,5.1020408163265305
1663,3,3.5,1657.0,98144,6.035003017501508
1664,5,3.0,2610.0,98109,3.8314176245210727
1665,2,2.0,1213.0,98116,8.244023083264633
1666,1,1.0,777.0,98146,12.87001287001287
1667,3,3.5,1590.0,98144,6.289308176100629
1668,2,2.0,1893.0,98115,5.282620179609086
1669,3,1.5,1570.0,98117,6.369426751592357
1670,4,3.0,2440.0,98199,4.098360655737705
1671,4,4.0,3463.0,98112,2.887669650591972
1672,2,4.5,1840.0,98103,5.434782608695652
1673,2,2.0,1554.0,98115,6.435006435006435
1674,1,1.0,567.0,98144,17.63668430335097
1675,1,1.0,665.0,98109,15.037593984962406
1676,2,1.0,950.0,98144,10.526315789473685
1677,2,2.0,1371.0,98116,7.293946024799417
1678,3,2.0,2040.0,98144,4.901960784313726
1679,4,2.5,2780.0,98136,3.597122302158273
1680,5,3.5,3410.0,98115,2.932551319648094
1681,2,1.5,2280.0,98144,4.385964912280702
1682,3,2.0,2100.0,98168,4.761904761904762
1683,2,2.0,1101.0,98115,9.082652134423252
1684,4,3.5,1964.0,98115,5.091649694501018
1685,3,1.5,1030.0,98125,9.70873786407767
1686,2,2.0,1042.0,98144,9.596928982725528
1687,3,3.5,1740.0,98103,5.747126436781609
1688,1,2.0,1302.0,98121,7.680491551459293
1689,2,2.0,905.0,98121,11.049723756906078
1690,1,1.0,460.0,98108,21.73913043478261
1691,3,2.0,1540.0,98122,6.4935064935064934
1692,1,1.0,656.0,98109,15.24390243902439
1693,5,2.0,2800.0,98103,3.5714285714285716
1694,3,3.5,2480.0,98122,4.032258064516129
1695,5,3.0,2170.0,98168,4.608294930875576
1696,5,4.0,2447.0,98117,4.086636697997548
1697,3,2.0,2164.0,98117,4.621072088724584
1698,2,1.0,740.0,98126,13.513513513513514
1699,3,2.5,2080.0,98116,4.8076923076923075
1700,2,1.0,1800.0,98105,5.555555555555555
1701,2,2.0,1180.0,98106,8.474576271186441
1702,3,2.0,2020.0,98117,4.9504950495049505
1703,3,3.5,1150.0,98103,8.695652173913043
1704,3,2.0,1220.0,98107,8.19672131147541
1705,2,1.0,810.0,98146,12.345679012345679
1706,1,1.0,696.0,98119,14.367816091954023
1707,3,3.5,2030.0,98122,4.926108374384237
1708,5,3.5,3930.0,98133,2.544529262086514
1709,5,2.0,2920.0,98117,3.4246575342465753
1710,4,2.0,1460.0,98116,6.8493150684931505
1711,4,1.5,2770.0,98119,3.6101083032490973
1712,2,2.0,1523.0,98121,6.5659881812212735
1713,3,3.5,1690.0,98103,5.9171597633136095
1714,3,1.0,1170.0,98133,8.547008547008547
1715,4,2.0,2370.0,98125,4.219409282700422
1716,1,1.0,712.0,98121,14.044943820224718
1717,2,1.0,976.0,98106,10.245901639344263
1718,2,2.0,1042.0,98102,9.596928982725528
1719,2,2.0,1040.0,98102,9.615384615384615
1720,1,1.0,722.0,98112,13.850415512465373
1721,2,2.0,1367.0,98121,7.315288953913679
1722,1,1.0,733.0,98102,13.642564802182811
1723,2,1.0,970.0,98116,10.309278350515465
1724,3,2.0,1711.0,98125,5.844535359438924
